Plant_ID,P,Gamma,Seeds,PolServ,MeanSigmaP,VisitsP_percap,VisitsP_total,Plant_FullID,Simulation,Version,VersionName,Dataset
1,0.427585016745177,0.000193990522711546,5.30027692195698,6.65113084942373,0.400135189649675,16.622209246947,7.10740761919768,1,2,1,full,Aikawa_2022_spring_all_versions
2,0.402119945946483,9.79235624084069e-05,10.6352896024346,13.0094673096444,0.326195366380939,15.8802034666917,6.38574655964522,2,2,1,full,Aikawa_2022_spring_all_versions
3,0.725176842357018,8.11009152085106e-05,12.8419050536468,17.3647028642403,0.484662007909622,25.8193042168801,18.7235615038524,3,2,1,full,Aikawa_2022_spring_all_versions
4,0.387209391870927,0.000301007641669687,3.16903837090982,4.06277821600117,0.297599543426744,13.6518294659321,5.28611658542918,4,2,1,full,Aikawa_2022_spring_all_versions
5,0.363835779306261,0.000234667900581192,4.50718840915706,5.90262139257132,0.396878738137394,14.8726067319029,5.41118646061742,5,2,1,full,Aikawa_2022_spring_all_versions
6,0.409317040762896,0.00012833182750192,7.59110142876115,9.42450250724721,0.582396966164491,16.1822657994159,6.62367714985553,6,2,1,full,Aikawa_2022_spring_all_versions
7,0.411473675420579,0.000238397356508608,4.10966133286118,5.3812428108901,0.292940133527589,16.126585230578,6.63566529680914,7,2,1,full,Aikawa_2022_spring_all_versions
8,0.362833899082302,8.68990835368231e-05,10.3788449063474,12.7773101132725,0.368117882648321,14.9155329195862,5.41186096610389,8,2,1,full,Aikawa_2022_spring_all_versions
9,0.80731824345156,5.03762360966413e-05,21.7510295585904,28.5674039815514,0.908586756138133,31.4415808821324,25.3833618491033,9,2,1,full,Aikawa_2022_spring_all_versions
10,0.358160794682959,0.000179601582253576,5.55683333167002,6.79945583471397,0.379976446397035,13.5027571631941,4.83615823598062,10,2,1,full,Aikawa_2022_spring_all_versions
11,0.374093397977616,0.000230691298885656,4.32771286436724,5.57148465787892,0.390983255435263,14.2499316285974,5.33080534389071,11,2,1,full,Aikawa_2022_spring_all_versions
12,0.404122243651734,9.48320804778978e-05,9.85134288858522,12.9319993034184,0.382085152449163,15.8056950876685,6.38743296130378,12,2,1,full,Aikawa_2022_spring_all_versions
13,0.360613751201544,0.000117218982667909,9.17875767852535,12.5391956568987,0.489452641044141,14.4888817821856,5.22489001018968,13,2,1,full,Aikawa_2022_spring_all_versions
14,0.361876017165121,0.000111169261124829,8.63984685889731,10.3049949655215,0.332798665544853,14.3775068885268,5.20287492958417,14,2,1,full,Aikawa_2022_spring_all_versions
15,0.389907154464018,0.000115552431841606,7.98915642022805,10.1486533126989,0.321533552340065,15.1258264844944,5.89766796348569,15,2,1,full,Aikawa_2022_spring_all_versions
16,0.370655100690967,0.000118074110301564,7.80053157522617,10.5245693812542,0.706288347760413,14.9012360385482,5.52321914428796,16,2,1,full,Aikawa_2022_spring_all_versions
17,0.36650529477936,0.00020447728712895,5.1768773039631,7.09133003594321,0.53065906967766,13.5001191525539,4.94786514956324,17,2,1,full,Aikawa_2022_spring_all_versions
18,0.402138750634398,0.000175137666419528,5.3447398971378,6.22555433065686,0.2863944678451,15.4402890334965,6.20913854136428,18,2,1,full,Aikawa_2022_spring_all_versions
19,0.366079294439471,0.000382084594270832,2.61670220972392,3.40070200606337,0.264740041940601,12.8454387977561,4.70244917184796,19,2,1,full,Aikawa_2022_spring_all_versions
20,0.375368474370038,0.000190621751396149,5.36584277627396,6.63391789919418,0.346484474225525,13.0704096960899,4.90621974701261,20,2,1,full,Aikawa_2022_spring_all_versions
21,0.389764385341088,0.000129283161807677,8.35156260019667,10.4735428540041,0.339385034139202,15.954078338837,6.21833153742038,21,2,1,full,Aikawa_2022_spring_all_versions
22,0.429075956665122,0.000114341399440289,9.49584852673582,11.1133962936779,0.505276794549179,17.6124762739164,7.55709010647246,22,2,1,full,Aikawa_2022_spring_all_versions
23,0.433074838805962,7.40306521333842e-05,12.3675504346674,15.4482224193342,1,15.4482224193342,6.69023643409179,23,2,1,full,Aikawa_2022_spring_all_versions
24,0.420724137808227,0.000110422316345124,9.95740435614657,12.6503568689963,0.313752340905867,15.1132408648119,6.35850523233602,24,2,1,full,Aikawa_2022_spring_all_versions
25,0.351532310923177,0.000251470627211453,3.87900803119015,5.29207641329041,0.404441443514767,13.0849014069874,4.59976562980023,25,2,1,full,Aikawa_2022_spring_all_versions
26,0.42889631151857,9.62253067049407e-05,11.0795181491083,14.4280783184588,0.93645675740197,15.4070951001378,6.60804625966494,26,2,1,full,Aikawa_2022_spring_all_versions
27,0.757967580229789,4.36353766081878e-05,20.6306540309442,24.1620276986655,0.578240721877201,27.0689045020192,20.5173520448667,27,2,1,full,Aikawa_2022_spring_all_versions
1,0.42756870456645,0.00019471064788265,5.28133152538504,6.62735693846595,0.398671313007285,16.6236112863853,7.10773594293598,1,2,2,serpentine,Aikawa_2022_spring_all_versions
2,0.402095690179053,0.000101100341492906,10.3017888171364,12.6015171995613,0.340948251498562,15.8802139059442,6.38536557070165,2,2,2,serpentine,Aikawa_2022_spring_all_versions
3,0.387191446362347,0.000302133481183465,3.15763955090389,4.04816467328319,0.296506223414012,13.6528826500573,5.28627938029109,4,2,2,serpentine,Aikawa_2022_spring_all_versions
4,0.363842530728009,0.000225170350634357,4.69785181099482,6.1523144988505,0.413632401985079,14.8738698161089,5.41174643561201,5,2,2,serpentine,Aikawa_2022_spring_all_versions
5,0.409302817105444,0.000127689211656246,7.63020974927984,9.4730562603806,0.585389330806685,16.1824887503953,6.62353823331394,6,2,2,serpentine,Aikawa_2022_spring_all_versions
6,0.411680429111917,0.000148347041048612,6.604920127062,8.64856640766324,0.416240126254419,16.1370202163439,6.64329540725213,7,2,2,serpentine,Aikawa_2022_spring_all_versions
7,0.362825728546263,8.42956464019168e-05,10.7002589632109,13.173000300029,0.434713207566701,14.9252415450404,5.41526163730824,8,2,2,serpentine,Aikawa_2022_spring_all_versions
8,0.358210122296604,0.000151392030375837,6.59291241652526,8.06722356468958,0.439824517436242,13.5067012583839,4.83823710958941,10,2,2,serpentine,Aikawa_2022_spring_all_versions
9,0.374100567731057,0.000221354935851422,4.51078788522813,5.80717489471641,0.407488346064937,14.2511435009014,5.33136087450399,11,2,2,serpentine,Aikawa_2022_spring_all_versions
10,0.404107368808098,9.48128193155e-05,9.85440643683423,12.9360208672063,0.419121902333728,15.8103015364898,6.38905935397353,12,2,2,serpentine,Aikawa_2022_spring_all_versions
11,0.360598894894699,0.000118963092433489,9.04522456879504,12.3567746966526,0.489707260051243,14.4899414820828,5.22505688552793,13,2,2,serpentine,Aikawa_2022_spring_all_versions
12,0.361858822622224,0.000112771980504749,8.51795947761093,10.1596163643692,0.352678210936818,14.3811390168951,5.20394203262019,14,2,2,serpentine,Aikawa_2022_spring_all_versions
13,0.389907011913251,0.000109362315705555,8.44198251662129,10.7238798850067,0.342939026790184,15.130661466545,5.89955100069154,15,2,2,serpentine,Aikawa_2022_spring_all_versions
14,0.370665774365031,0.000106784297377528,8.6261721170956,11.6385333570527,0.780351670398229,14.914472280316,5.52828441702914,16,2,2,serpentine,Aikawa_2022_spring_all_versions
15,0.366535181951228,0.00018401754368571,5.75302007085203,7.88053523976428,0.584101977655502,13.5119782172348,4.95261539437517,17,2,2,serpentine,Aikawa_2022_spring_all_versions
16,0.402252649963956,0.000123521341612041,7.5788297358457,8.82782271754182,0.50059177126127,15.4657126125988,6.22112388199882,18,2,2,serpentine,Aikawa_2022_spring_all_versions
17,0.366063962691586,0.000383508575574008,2.60732525360645,3.38851558555249,0.263769807746453,12.8464876799307,4.70263618678407,19,2,2,serpentine,Aikawa_2022_spring_all_versions
18,0.375370287425823,0.000182871758597173,5.59377251088981,6.91571280248738,0.366994788951532,13.0726965825451,4.90710187362054,20,2,2,serpentine,Aikawa_2022_spring_all_versions
19,0.389761565365949,0.000124229097153323,8.69229695320551,10.900851612725,0.353033991325442,15.9568667254715,6.2193733532556,21,2,2,serpentine,Aikawa_2022_spring_all_versions
20,0.429090525803708,0.000102083670551976,10.6371665873252,12.4491294689438,0.675276772818531,17.6186880715359,7.56001212858684,22,2,2,serpentine,Aikawa_2022_spring_all_versions
21,0.43305770923882,7.40503823872777e-05,12.3656403409159,15.4458365343305,1,15.4458365343305,6.68893858683442,23,2,2,serpentine,Aikawa_2022_spring_all_versions
22,0.420739632060075,9.71407593387408e-05,11.3189806723519,14.3801677402137,0.465277412333145,15.2009172537344,6.39562833231188,24,2,2,serpentine,Aikawa_2022_spring_all_versions
23,0.351521819047977,0.000250208749117264,3.89905652184164,5.31942828873014,0.406523822334919,13.0851576130947,4.59971840668455,25,2,2,serpentine,Aikawa_2022_spring_all_versions
24,0.428884575640366,9.44756088937537e-05,11.2859894314667,14.6969513680165,0.954300548312419,15.4007575433195,6.60514736350677,26,2,2,serpentine,Aikawa_2022_spring_all_versions
1,0.725219120314351,5.79228326618909e-05,17.9806670271268,24.3132883261924,0.747548718183932,25.8593221830894,18.7536748855455,3,2,3,non_serpentine,Aikawa_2022_spring_all_versions
2,0.807322195072368,4.74512660075978e-05,23.0918741826942,30.3284447612573,0.964402247430735,31.4479200375728,25.3886038351936,9,2,3,non_serpentine,Aikawa_2022_spring_all_versions
3,0.757974502647468,3.91161868067035e-05,23.0141948420497,26.9535620345353,0.936360191988902,27.2404266658801,20.6475488539753,27,2,3,non_serpentine,Aikawa_2022_spring_all_versions
1,0.36927665281614,0.000361885207002455,2.85692480819441,3.87416623777621,0.288150237785219,13.44495242327,4.96490702813741,1,3,1,full,Aikawa_2022_spring_all_versions
2,0.397363082424284,0.000111299848727099,8.80604163067899,12.0599709095514,0.317286447366307,14.5673653999068,5.78853321810784,2,3,1,full,Aikawa_2022_spring_all_versions
3,0.752008842718105,7.48682468774489e-05,13.3808435463745,17.4403186833072,0.490447549832013,25.961682551069,19.5234148502442,3,3,1,full,Aikawa_2022_spring_all_versions
4,0.354688842534676,0.000348779025966213,3.06381752483662,4.11718413639173,0.291123886113032,14.1423783234097,5.01614379821765,4,3,1,full,Aikawa_2022_spring_all_versions
5,0.406051736665111,0.00017146782546062,5.87628764921218,7.4596398664729,0.46045265082207,16.2006665683319,6.57830879520355,5,3,1,full,Aikawa_2022_spring_all_versions
6,0.362166188308219,0.000179185323930021,5.2622081366936,6.53335601384293,0.455893774473295,14.3308735053271,5.19015783255156,6,3,1,full,Aikawa_2022_spring_all_versions
7,0.410223970648707,0.00020090096529184,4.60306914308838,5.89429020104992,0.290684551776332,16.6123364146265,6.81477860576017,7,3,1,full,Aikawa_2022_spring_all_versions
8,0.354171789549307,0.000131210369808163,7.92637631240678,10.3309965562145,0.346046591511195,12.1778114356577,4.31303726896089,8,3,1,full,Aikawa_2022_spring_all_versions
9,0.837228667250771,4.49703193944227e-05,22.630497816564,26.287742055033,0.904363877428189,29.067660386646,24.3362785656097,9,3,1,full,Aikawa_2022_spring_all_versions
10,0.37432752952669,0.000187877261817454,5.22681422210632,6.51413620704817,0.407790125482425,12.8350091801109,4.80449727784331,10,3,1,full,Aikawa_2022_spring_all_versions
11,0.370886353503604,0.000229066531264313,4.47812006877888,5.11507676252392,0.364402934457136,14.0368703949764,5.2060836753955,11,3,1,full,Aikawa_2022_spring_all_versions
12,0.362156470321083,0.000104263499668094,9.21142621087998,11.9865853411457,0.376428030487019,14.9991934112137,5.4320549434684,12,3,1,full,Aikawa_2022_spring_all_versions
13,0.353676815356844,0.000103579746578531,8.79363573442098,11.452933860742,0.481294728999346,13.3622644795383,4.72592314707898,13,3,1,full,Aikawa_2022_spring_all_versions
14,0.401507048060886,9.70321658260254e-05,9.35126036827725,11.1874937606866,0.359099024077668,16.6180408627504,6.67226053135809,14,3,1,full,Aikawa_2022_spring_all_versions
15,0.38900824330275,0.000139669974170038,6.8446422557747,9.22298561729183,0.289101572260223,13.6586010327003,5.31330839370385,15,3,1,full,Aikawa_2022_spring_all_versions
16,0.384513107752187,9.33324941004182e-05,9.98687919586625,11.3922677105639,0.741015691131043,15.373854895266,5.91144872390989,16,3,1,full,Aikawa_2022_spring_all_versions
17,0.395658427230953,0.0001573971076674,6.06070531477795,7.93246063610338,0.55329031610029,14.3423328522388,5.67466485913962,17,3,1,full,Aikawa_2022_spring_all_versions
18,0.373354820700005,0.000278242914794905,3.71159403394151,4.33400670229983,0.241355292052237,13.3303162943609,4.97693784995548,18,3,1,full,Aikawa_2022_spring_all_versions
19,0.404878454731188,0.000201583474239795,4.79171724117546,6.06257760999225,0.377437389638667,16.062472283936,6.50334895748256,19,3,1,full,Aikawa_2022_spring_all_versions
20,0.422526992307433,0.000110857675977712,8.22520533803592,9.73391673306404,0.415791342329122,16.1127797494487,6.80808436524668,20,3,1,full,Aikawa_2022_spring_all_versions
21,0.428607391475168,0.000136176594205679,7.644173135638,9.97043568790141,0.327200109675981,15.4247263710152,6.61115173409905,21,3,1,full,Aikawa_2022_spring_all_versions
22,0.38652455855869,0.000166298989171201,6.30599255395004,7.57678667930022,0.430446825891173,14.0508862963964,5.43101262307296,22,3,1,full,Aikawa_2022_spring_all_versions
23,0.392553020229592,7.83490290503305e-05,11.9402429874723,15.6633441994153,1,15.6633441994153,6.14869307237612,23,3,1,full,Aikawa_2022_spring_all_versions
24,0.412962628634886,8.78972287312531e-05,11.3871057631198,13.8851269090656,0.314185079537154,16.602413180943,6.8561761888847,24,3,1,full,Aikawa_2022_spring_all_versions
25,0.389186649665431,0.000151140268980445,6.41035369079642,8.30151887395494,0.532720359879221,15.5832581203337,6.06479601872427,25,3,1,full,Aikawa_2022_spring_all_versions
26,0.433166538849586,0.000105643280480952,10.0677824867819,13.9314050360692,0.936582954205101,14.8747155535124,6.44322905268708,26,3,1,full,Aikawa_2022_spring_all_versions
27,0.730879176057057,3.86538580280807e-05,23.4745712646986,26.9458820603944,0.592624956041714,30.1649961594077,22.0469675387522,27,3,1,full,Aikawa_2022_spring_all_versions
1,0.369258664226787,0.000363249957090453,2.84655132140121,3.86009914991063,0.287103376872074,13.4449799649364,4.96467534240833,1,3,2,serpentine,Aikawa_2022_spring_all_versions
2,0.397339872590866,0.000113990030648591,8.59866025568324,11.775959834596,0.334409891469284,14.5656347119884,5.78750744066658,2,3,2,serpentine,Aikawa_2022_spring_all_versions
3,0.354674768462501,0.000350082792836474,3.05278479050306,4.10235825384131,0.29007190188241,14.1425564738233,5.01600794282112,4,3,2,serpentine,Aikawa_2022_spring_all_versions
4,0.406042880918643,0.000168105230753799,5.99454663148383,7.60976346003803,0.469661961770154,16.2026395140813,6.57896642678381,5,3,2,serpentine,Aikawa_2022_spring_all_versions
5,0.362154509164756,0.000178102530214148,5.29485871457305,6.57389372041076,0.458790381340754,14.3287522750574,5.18922224711678,6,3,2,serpentine,Aikawa_2022_spring_all_versions
6,0.410348594501395,0.000141658251785992,6.52874568192625,8.36014417813102,0.375128178437361,16.6206724223301,6.82026956817124,7,3,2,serpentine,Aikawa_2022_spring_all_versions
7,0.354171285346969,0.000125102877727246,8.31386530068262,10.8360378570146,0.425035357459712,12.1859037816028,4.31589720544475,8,3,2,serpentine,Aikawa_2022_spring_all_versions
8,0.37437237788803,0.000161119293500208,6.09538444543268,7.59662823750991,0.476130366396439,12.8424437146586,4.80785619134991,10,3,2,serpentine,Aikawa_2022_spring_all_versions
9,0.370882369748506,0.000224566350228548,4.56841728161632,5.21821762699641,0.371700416030732,14.0387726296356,5.20673326123972,11,3,2,serpentine,Aikawa_2022_spring_all_versions
10,0.362137738904258,0.000107538321524769,8.93181982526228,11.6227409454562,0.427045983435309,15.0052968397177,5.43398426912258,12,3,2,serpentine,Aikawa_2022_spring_all_versions
11,0.353660645627606,0.000104847544320036,8.68824482335688,11.3156715075591,0.490755123898204,13.3588715862404,4.72450715004605,13,3,2,serpentine,Aikawa_2022_spring_all_versions
12,0.401491352573116,9.6809928520079e-05,9.37370112528785,11.2143410325146,0.374280721581197,16.6193290368907,6.67251689387889,14,3,2,serpentine,Aikawa_2022_spring_all_versions
13,0.389010678068663,0.000132714129653151,7.20383325104766,9.70698657153723,0.321871610819882,13.6611093417039,5.31431740818639,15,3,2,serpentine,Aikawa_2022_spring_all_versions
14,0.384524816582753,8.1963784854111e-05,11.3732848297325,12.9737731865664,0.843307405991029,15.3843937506039,5.91568118518784,16,3,2,serpentine,Aikawa_2022_spring_all_versions
15,0.395685932317386,0.000138571898382378,6.88472405868284,9.01096485466336,0.626701662894392,14.3503783030364,5.67824281794416,17,3,2,serpentine,Aikawa_2022_spring_all_versions
16,0.37361790990858,0.00016258967426649,6.35212896778318,7.41734394130644,0.452123120786501,13.3562942721557,4.99015075008676,18,3,2,serpentine,Aikawa_2022_spring_all_versions
17,0.404861828526577,0.000202337120495899,4.7744378448865,6.04071536817309,0.376072282476463,16.062644469288,6.50315161080825,19,3,2,serpentine,Aikawa_2022_spring_all_versions
18,0.422509411568802,0.000111782917935324,8.15782318621694,9.65417498460366,0.436925329706805,16.1136552333175,6.80817099085154,20,3,2,serpentine,Aikawa_2022_spring_all_versions
19,0.428578426144392,0.000141329906678505,7.36625793208127,9.60794577374261,0.347192231946167,15.4254073915627,6.61099682251201,21,3,2,serpentine,Aikawa_2022_spring_all_versions
20,0.38655129665231,0.000147457005635605,7.11242630759748,8.54573430651342,0.569015624844481,14.0602636279202,5.43501313664587,22,3,2,serpentine,Aikawa_2022_spring_all_versions
21,0.392537541032247,7.83548989311755e-05,11.940649988022,15.6638781072851,1,15.6638781072851,6.14866019526255,23,3,2,serpentine,Aikawa_2022_spring_all_versions
22,0.412972302268094,7.73969688470455e-05,12.9321148657526,15.7690689670378,0.466968081099641,16.6882740750938,6.89179496567244,24,3,2,serpentine,Aikawa_2022_spring_all_versions
23,0.389174401993622,0.000150226163326427,6.45013243165772,8.35303303120283,0.53610548329794,15.5809505618517,6.06370711740082,25,3,2,serpentine,Aikawa_2022_spring_all_versions
24,0.433148869043098,0.000105833090141393,10.0508100427436,13.9079192294718,0.934899600552532,14.8763773364029,6.4436860187213,26,3,2,serpentine,Aikawa_2022_spring_all_versions
1,0.752057840690349,5.3352276814362e-05,18.7759356735299,24.4721717721871,0.746877812968983,25.9988944541776,19.5526724235451,3,3,3,non_serpentine,Aikawa_2022_spring_all_versions
2,0.837232158401059,4.22239088880949e-05,24.1006419696202,27.995471623888,0.962996095109624,29.071220294721,24.3393605147019,9,3,3,non_serpentine,Aikawa_2022_spring_all_versions
