ACMO,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
AGHE,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
DICA,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
ERCI,1,0.497429181890296,0,0,0,0,NaN,0,0,0.497429181890296,0.497429181890296,0.516981231405857,0,0,NaN,0
ERGU,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
EUSP,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
LACA,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
LACH,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
LAMI,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
LUMI,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
LUSU,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
MIDO,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
RACA,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
TAOF,1,0.547222772658441,0,0,0,0,NaN,0,0,0.547222772658441,0.547222772658441,0.52309057385339,0,0,NaN,0
THCA,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
TRFU,1,0,0,0,0,0,NaN,0,1,0,0,0,0,0,NaN,0
TRHI,1,0,0,0,0,0,NaN,-4.72953654756703e-09,1,0,0,0,0,0,NaN,0.5
TRLA,1,0,0,0,0,0,NaN,-1.89181461902681e-08,1,0,0,0,0,0,NaN,2
VIVI,0,0.547881780936328,0.868145184273274,0.0125008656568475,37.1295497368348,32.2338397982682,1,14.0000000236353,0,0.547881780936328,0.868149014846441,0.0125083766145775,37.1072844252576,32.2146524174141,1,11.5
