0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.999999999999982,0,0,0,-4.41243082217802e-13,0.00320957693582526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.714285714285714,0,0,0,0.0909090909090909,0.0625,0,0
0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0.649173465268938,0,0,0,0,0.248652373021644,0,0.997659286900488,0.178005970054985,0,0.999999999990843,1,0.985829571538969,1.0000000000009,0.00169068328554269,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0.5,0,0,0,0,0.2,0,0.6,0.166666666666667,0,0.857142857142857,1,0.333333333333333,0.636363636363636,0.0625,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.350826534714368,1,1,1,0,0.751347626982733,1,0.00234071310937931,0.82199402994726,-9.02423850865371e-13,8.45841981169618e-12,0,0.0141704284591601,-8.44007680676335e-13,0.995099742573214,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.5,1,1,1,0,0.8,1,0.4,0.833333333333333,0.285714285714286,0.142857142857143,0,0.666666666666667,0.272727272727273,0.875,1,1
