0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0.800711750512479,0,0,0,0,1,0,0,0,0,0,0,0.333333333333333
0,0,0,0,0,0,1,0,1.0000000606491,1.00000006063528,1.0000000606491,0.199288274837917,0,0,0,0,0,0,1,0,0.5,0.5,0.5,0.333333333333333
0,0,1,1,0,1,0,1,-6.06439835871301e-08,-6.06439854394129e-08,-6.06439898048629e-08,-2.53449102112253e-08,0,0,1,1,0,1,0,1,0.5,0.5,0.5,0.333333333333333
