0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000000000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24646301231644e-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495049504950495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189134452569605,0,0,4.8183769267368e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0.00869565217391304,0
0,1,0,1,0,0,0,0,0,0,1,0.999382868433933,0,0,0,0,0,0,1.2273729007801e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.99999998772635,0.999821248600329,0,0,0,8.19807928497779e-07,0,-1.03292611211798e-14,0.999999252339915,0,0,0,0.999999966316981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.833333333333333,0.5,0,0,0,0.1,0,0.0714285714285714,0.25,0,0,0,0.0521739130434783,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116913418323206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118811881188119
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.287359688946067,0,0,0,0,0,0,0.999998865918135,0,0,6.53314332886223e-08,0.810865547430396,0.00475992797886101,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.8,0,0,0.0625,0.8125,0.025,0,0,0
0,0,1,0,0,1,0,1,0,1,0,0.000617131566120854,1,0,1,1,0.71264031105389,1,0,0.000178751398535995,1,1,1,3.14273720331296e-07,1,-1.23757542309008e-13,6.8232878404427e-07,0,0.995240072020971,1,3.36837151852573e-08,0.883086357030288,0,0,1,0,0,1,0,1,0,1,0,0.5,1,0,1,1,0.75,1,0,0.5,1,1,1,0.1,1,0.857142857142857,0.6875,0,0.975,1,0.939130434782609,0.876237623762376
