0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.90609442831607e-08,0,0,0,0,0,0,-8.42842280371946e-09,-8.42842280371942e-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0.333333333333333,0.333333333333333
1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0.57183289310797,0,0.57183289310797,0.571832893116505,0.57183289310797,0.57183289310797,0.57183289310797,0.57183289310797,0.571835747497405,0.571835747497405,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333
0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0.428167106892199,1.00000001906027,0.428167106892199,0.428167106884424,0.428167106892199,0.428167106892199,0.428167106892199,0.428167106892199,0.428164260932355,0.428164260932355,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333
