0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585042516413304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540540540540541
0,0,0,0,0,0,0,0,0,0,0,0,-1.25066970314806e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1.00000000012366,0,0,0,0,0,0,0,0,0,0.00445033800511133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999785125889196,0,0,0,0,0,0,0,0,0.0111519765763833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.0108108108108108
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676749731390807,0,0,0.695272661562392,0.995549662012158,0.999024496027436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.8,0.333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.453161827569197,0,0,0,0,0.881244829781058,0,0,0,0,0.0798088073486895,1.00000000000024,0.000184922417995207,-5.41872048459999e-17,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.333333333333333,0,0,0,0,0.5,0,0,0,0,0.111111111111111,0.8,0.0454545454545455,0.0108108108108108
0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0.323250268605144,0.000214874111044624,0.11875517021904,0.206683330098222,0,0.000975503973902414,0.13420735991578,0.92019119265121,-1.44215610632942e-13,0.999815077582056,0.287865268023662,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0.75,0.75,0.5,0.5,0,0.666666666666667,0.142857142857143,0.888888888888889,0.2,0.954545454545455,0.286486486486487
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.546838172431032,0,0,0,0,0,0.0980440083386133,0,0,0.865792640084199,0,0,0,0.695132330193756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666666666667,0,0,0,0,0,0.25,0,0,0.857142857142857,0,0,0,0.686486486486487
