ASFA,0,0.459687653514411,0.459687653514411,0.516751873803675,2.29665648960776e-17,6.4446240346001e-09,1.63817877810764e-09,3.09613542467059e-09,0,0.459687653514411,0.765357702303248,0.0172029432716413,11.0168527822639,18.0030111649659,0.46835682402148,0.5
CAPA,0,0.470392616708014,0.859829268300639,0.0125005370856239,24.7797204012667,28.0947156376498,0.758374960477013,0.729426472235426,0,0.470392616708014,0.858864672388816,0.0180292254023735,2.61011820274343,19.4078372970422,0.11550685842966,0.1
CESO,0,0.48870901159882,0.822990690071814,0.0125005368715032,28.6742242342071,25.342570251059,0.931184933335557,0.937283719965294,0,0.48870901159882,0.822448866413996,0.0233407851645791,3.93172040080734,13.5184107595431,0.239202598901505,0.25
ERLU,0,0.532357941373418,0.762358055506349,0.0125005257510283,28.7883539695809,22.7759155113394,0.953745278943955,1.90873751547328,0,0.532357941373418,0.762389047464431,0.0125684785978504,29.2134628858002,22.6541907912536,0.748164859821426,1.5
ERNU,0,0.5399206630373,0.764008495819568,0.0125005341737555,21.7286010857256,23.9591639047549,0.473345810250265,1.42482721445384,0,0.5399206630373,0.763137310050933,0.0160988968725182,2.62825331366455,18.5435384603956,0.176123201731709,0.516666666666667
ESCA,0,0.546583667908136,0.752621673955693,0.012500534946894,14.8378069258263,22.7188742267959,0.395265142949765,1.18420565817054,0,0.546583667908136,0.751771931901507,0.0151936384358352,2.6590197273709,18.6368487457629,0.146661690821527,0.433333333333333
GRCA,0,0.531706532035818,0.76627372499889,0.0125005314846657,23.0647699854494,21.403448384145,0.532112977085742,1.626679813479,0,0.531706532035818,0.76563148265939,0.0139802431324328,3.268630289042,19.0978299688814,0.268668117997445,0.8
HEAR,0,0.491683925987074,0.720184432586065,0.0125005354585932,20.2042141344602,20.5431473993203,0.440457047640204,1.34539104234894,0,0.491683925987074,0.719245150981186,0.0147927863574922,2.46880398805497,17.3024176965195,0.196059963666433,0.6
HECO,0,0.531744064754687,0.826050201491194,0.0125005277327576,28.4796777799107,26.5429122066625,0.608603844366046,2.38440404033897,0,0.531744064754687,0.826089591721927,0.0125464598419941,31.5265696852072,26.447897518713,0.613182711912048,2.4
HEEX,0,0.522496332029112,0.747359535947286,0.0125005224874823,21.1859698014598,20.4679770380003,0.541491031733638,2.21994382273463,0,0.522496332029112,0.746672708563139,0.0137924712894199,3.02968830162841,18.5090139295038,0.270973558822271,1.13333333333333
LERA,0,0.495852413282661,0.876384075794962,0.0125005289306943,25.4276069575663,30.5959996252657,0.334259132784897,2.64894911830636,0,0.495852413282661,0.876202831145283,0.0101153958557044,8.45728523307517,37.8142076492023,0.333045826722668,2.58333333333333
PEKE,0,0.491510041682753,0.860778797237604,0.0125005101812613,26.8738528562113,27.3696010564319,0.419929343887305,5.39799912627892,0,0.491510041682753,0.860587718312093,0.0091289148069545,8.42101297006838,37.4947189352396,0.473562110088151,5.96666666666667
TRLA,0,0.50927056202631,0.865993775942293,0.0125005082419667,25.2185753253184,28.2045098218286,0.421053726288651,6.25458062966251,0,0.50927056202631,0.865966569134557,0.00790127678017192,16.5445354773716,44.6713681662788,0.40738453458325,5.88333333333333
ZETR,0,0.510335976192884,0.72755623337887,0.0125004894532088,24.178509404227,20.8391152527824,0.38678809576217,10.9375718234259,0,0.510335976192884,0.727403889676807,0.0079056516541246,7.68060511508186,32.9791342007104,0.566071354633566,16.3333333333333
