1,2.3379894477775e-05,0,1,2.33127498398624e-05,0
1,0,0,0,0.544925102821982,0
1,0,0,0,0.456203129052279,0
1,0,0,0,0.505989981655027,0
1,0,0,0,0.473621676035049,0
1,0,0,0,0.45950912107225,0
1,0,0,0,0.469797861305903,0
1,0,0,0,0.492654968305796,0
1,0,6.17379987054812e-05,0,0.452052315511765,8.28402836603409e-05
0,0.00169257218688222,0.00125011804812962,0,2.93182900197596,0.00475668753542327
1,0,0,0,0.485212410583725,0
1,0,0,0,0.464984680672635,0
1,0,0,0,0.49752806497157,0
0,0.00141504308545349,0.00125011804812962,0,2.45110039578649,0.00475668753542327
1,0,0,0,0.537332401185917,0
1,0,0.000102068942544992,0,0.545666731705734,0.000112772619565595
1,0,0,0,0.52075977826992,0
1,0,0,0,0.509593382552077,0
1,0,0.000102068942544992,0,0.535980552754356,0.000112772619565595
1,0,0,0,0.525150142458803,0
1,0,0,0,0.498444305103479,0
1,0,6.17379987054812e-05,0,0.453435874173155,8.28402836603409e-05
1,0,0,0,0.496737228216015,0
1,0,0,0,0.462594626570397,0
0,28.5439263109356,0.00500023362234256,0,28.5439302055289,0.00500023294661564
1,0,0,0,0.526535007020708,0
1,0,0,0,0.473862997034501,0
1,0,0,0,0.515391158855237,0
1,0,6.17379987054812e-05,0,0.479206879962798,8.28402836603409e-05
1,0,0.000555582858528217,0,0.530031534740716,0.000841503035547364
1,0,0,0,0.540004387213851,0
1,0,6.17379987054812e-05,0,0.453735903186601,8.28402836603409e-05
1,0,0,0,0.539324857196456,0
1,0,0,0,0.532874900839699,0
1,0,0.000123475997410962,0,0.528458412819755,0.000165680567320682
1,0,0,0,0.500544261629947,0
1,0,0.000123475997410962,0,0.547405214513375,0.000165680567320682
1,0,0,0,0.539440326294601,0
1,0,0,0,0.473564033360949,0
0,14.8848628984243,0.00500023139960805,0,2.4492975129773,0.00473123369833411
1,0,0.000527022858208346,0,0.541078319629225,0.000280501011849121
1,0,0,0,0.503318008386212,0
1,0,0,0,0.465766947071891,0
1,0,0,0,0.545079437268469,0
0,11.147525257511,0.00500023138460842,0,0.574223897352317,0.00398420504429747
1,0,0,0,0.467190722942907,0
1,0,0.000183800854319418,0,0.474480501434058,0.000186390638235767
1,0,0,0,0.493787602215906,0
1,0,0,0,0.488230442739199,0
1,0,0,0,0.489051117719641,0
0,23.1077694203314,0.00500023434630744,0,31.9517523923969,0.00488861908276822
1,0,2.07631061482232e-05,0,0.451583774993934,2.07100709150852e-05
1,0,0,0,0.468506323042561,0
1,0,0,0,0.485771376330299,0
1,0,0.00118007845463683,0,0.459521983335503,0.000647142057833451
1,0,0.00124739685300805,0,0.485973919805127,0.000498029547244837
0,0.112104816930726,0.000510344709782305,0,0.0393869027832617,0.000469885914856645
0,62.8715392616918,0.0036590467792039,0,95.0884013332018,0.00327520115994483
1,0,0,0,0.547885729790612,0
1,0,0,0,0.515460590815852,0
1,0,0.00124867024483612,0,0.546149842020194,0.000806587969847268
0,46.5012234166614,0.00258893967200777,0,26.667749222744,0.00350158671594708
1,0,1.10153792697797e-05,0,0.515964955448157,1.03550354575426e-05
0,21.9485044690161,0.00500023998176533,0,0.0983386644159737,0.00301811119071908
0,67.329568579716,0.00252209693106922,0,128.564693911944,0.00255734535633052
1,0,0,0,0.523393164423012,0
1,0,0.00124511763324043,0,0.46891445755908,0.000596705302623305
0,223.398041890524,0.00291438152257554,0,222.667298599457,0.00292554394831616
1,0,0,0,0.458701076735138,0
0,6.05541782925538,0.00500023139849464,1,0,0.000788538949722352
1,0,0.00124640335988503,0,0.467326081365964,0.000317112502361551
0,19.2315869075992,0.0050002377575418,0,0.0344869683918528,0.00232149813156273
0,477.602448461403,0.000627664300385352,0,386.779647182925,0.000655746284568509
1,0,0,0,0.543286094997677,0
1,0,0.00124611700336705,0,0.509398625958431,0.00106532622418956
1,0,0.00124597539416616,0,0.46270648334767,0.00103096086211893
1,0,0.00123994920770832,0,0.507865624296416,0.000877565735826
0,222.268117290271,0.00145230631935303,0,215.003090877561,0.00187090813207485
0,74.4352702364262,0.00253087813444616,0,79.7378258266831,0.00272559233377353
