1,2.23553834116226e-05,2.55114099262594e-05,1,2.22427554682987e-05,2.57549562535191e-05
1,0,2.55114099262594e-05,0,0.520981959286603,2.57549562535191e-05
1,0,0.18011998403823,0,0.543789729938744,0.000302069307612816
1,0,2.55114099262594e-05,0,0.47399108047783,2.57549562535191e-05
1,0,0.0822157058139167,0,0.468089590881993,0.000163912131933168
1,0,0.36023996807646,0,0.481753953654204,0.000604138615225633
1,0,7.65342297787783e-05,0,0.538699066214589,7.72648687605573e-05
1,0,0.000127557049631297,0,0.515205868596773,0.000128774781267595
1,0,0.359064411582703,0,0.465033505957124,0.000822688124469856
1,0,2.16143980845876,0,0.518134621376234,0.0036248316913538
0,545.578516073534,0.00035715973896307,0,658.554706585212,0.000548948908194156
