0,0,0,0,0,0,0,0,0,0,0,0,-9.95224168569945e-11,0,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0,0,0,0,0,0,0,0,0.881459726770296,0,0,0,0,0,0,0,0,0,0,0,0,0.25
0,1,0,0,0,0,0,0,0,0.819786963967535,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0
0,0,0,0,1,0,0,0,0,0,0.717069182361791,0.270903958448862,0,0,0,0,0,1,0,0,0,0,0,0.5,0.333333333333333,0
0,0,0,0,0,0,0,0,0.879791831604654,0,0,0.62220039940141,0.104286485580403,0,0,0,0,0,0,0,0,0.5,0,0,0.333333333333333,0.25
0,0,0,1,0,1,1,0.442962239062821,0.120208168400838,0,0,0,0.0142537877503102,0,0,0,1,0,1,1,0.5,0.5,0,0,0,0.25
1,0,1,0,0,0,0,0.55703776094255,0,0.180213036034742,0.282930817643853,0.106895642154247,0,1,0,1,0,0,0,0,0.5,0,0.5,0.5,0.333333333333333,0
