ASFA,0,0.518859422611473,0.518859422611473,0.535715579281429,8.32288369686062e-34,1.36369151815321e-15,3.1667034457058e-19,4.95001334505055e-19,0,0.518859422611473,0.800628057736648,0.0148270402158611,0.141662263735463,22.1720397384051,0.00511539688757833,0.00518134715025907
CAPA,0,0.470315831024347,0.735998258051504,0.0125005852241717,25.5654773238299,22.2206304500968,0.846787260102789,0.837911855179435,0,0.470315831024347,0.735853100481116,0.0175183273817213,11.1139344045699,15.8285956142316,0.516673954497479,0.5
CESO,0,0.498172026196575,0.84297288658743,0.0125005777043688,35.6331705815386,30.0377966633819,1,1,0,0.498172026196575,0.842972886566148,0.0125005809734994,35.6331718555928,30.0377977366167,1,1
ERNU,0,0.477244285832739,0.729363516973041,0.0125005902190314,22.6359649386978,20.6783786989168,0.386638525112238,1.16887644581932,0,0.477244285832739,0.729313673753878,0.00749408344070008,15.5804647047796,34.5399019753116,0.560427515952789,1.7
GRCA,0,0.544711990838271,0.825213113451758,0.00312515606097227,0.777992486249841,52.8804259660317,0.505883643061881,1.01174424701327,0,0.544711990838271,0.824441183405729,0.00361183189502827,0.57603126440831,45.6630079443513,0.098654135705611,0.210362694300518
HECO,0,0.474430018814481,0.724955156886069,0.00078129297445671,112.636958828745,82.2077690156435,0.747873080266941,3.77856087027642,0,0.474430018814481,0.724952780193202,0.000859620629530177,82.7476794131062,74.9725872894086,0.493563403820734,2.5
HEEX,0,0.54532621498002,0.855965990100935,0.000195321439651912,15.1385745799234,226.666706751182,0.473321074063193,2.77966447505644,0,0.54532621498002,0.855955191402309,0.000233457210076049,10.76440905141,190.15897046505,0.273117945784652,1.52478411053541
LULU,0,0.497695169200979,0.803966734033381,0.000195321478324296,267.204330876801,214.823393214598,0.596638940713366,5.33483369194245,0,0.497695169200979,0.80396593091342,0.000244082609438937,162.91943141964,206.899277340296,0.534721113006126,4.77248390642173
PEKE,0,0.462708760850462,0.740636003434324,4.45018516593919e-06,429.947580567834,1080.26720986237,0.575455862686418,10.8989734966314,0,0.462708760850462,0.740636004193551,4.41668130276239e-06,448.13267792793,1128.83130877342,0.735012025541918,13.938680663033
Sidalcea,0,0.546143613707341,0.723530746055775,7.75036828710335e-07,2239.8444730864,2548.36494687793,0.419765235052127,2.18943491806911,0,0.546143613707341,0.723530745981047,7.76155123490031e-07,2219.66439144207,2545.4930727128,0.543075326636436,2.84850727855909
