1,2.45718846852267e-05,3.28746211000001e-06,1,2.45627863764575e-05,3.2874589719258e-06
1,0,5.94557228545403e-06,0,0.525824576651596,5.979683222927e-06
1,0,0.00125012337932779,0,0.533659783370634,0.00115359961914092
1,0,0.00125012337932779,0,0.519979110253034,0.00115359961914092
1,0,5.94557228545403e-06,0,0.488906022738156,5.979683222927e-06
1,0,3.28746211000001e-06,0,0.543524160186539,3.2874589719258e-06
1,0,5.94557228545403e-06,0,0.510560255153366,5.979683222927e-06
1,0,5.94557228545403e-06,0,0.486208362614833,5.979683222927e-06
1,0,3.28746211000001e-06,0,0.503950467498019,3.2874589719258e-06
0,44.152256326064,0.00250024675865559,0,5.35519380853079,0.00230719923828185
1,0,0.00124921223390194,0,0.49016921782874,0.000578443539056425
1,0,6.37251515331378e-06,0,0.474044047633207,6.37650637021006e-06
0,30.4625345287413,0.00500023368254881,0,30.3040300674183,0.00499587596720139
1,0,9.28688406649283e-06,0,0.49215786505591,9.06873062121127e-06
0,147.421247448409,0.0012500566833924,0,147.421296626568,0.00125005631015932
1,0,0.000151787691869758,0,0.478976646451734,6.85794113464315e-05
1,0,2.19469240985722e-05,0,0.460496914298505,2.0556024724008e-05
0,18.7933247140753,0.00250024675865573,0,42.1803540971043,0.00437193701437
1,0,3.61620832100001e-05,0,0.530201864931826,3.61620486911838e-05
1,0,5.0440867762326e-05,0,0.502743909206588,5.82963613393101e-05
1,0,5.27861729361062e-05,0,0.516882035120801,6.14721320248065e-05
0,803.863348030892,0.000172956749819791,0,846.585347891437,0.000311074582807913
0,1360.80616214174,0.00012821102229,0,1359.7716359807,0.000128210899905106
