0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499552458518176,0,0,0.32908419606677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639609354205136,0.0133506006011143,0,0.0180171965340165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.0188679245283019,0,0.0197368421052632
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784562017500752,0,0,0,0,0,0,0,0,0,0,0.994411503501936,0,0,1,0,0,0.113717786930346,0,0,1.91903943738376e-17,-1.05682165284123e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.555555555555556,0,0,0.0555555555555556,0,0,0.0112359550561798,0.00657894736842105
1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0.215437982497597,1,0,0,0,0,0.67091580393323,1,1,0,-6.25778136041091e-14,0,0,1,-1.07052684190258e-16,1,1,0,0,0.000184737973320072,1,-7.42549256641448e-20,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0.5,1,0,0,0,0,0.666666666666667,1,1,0,0.333333333333333,0,0,1,0.444444444444444,1,1,0,0,0.0188679245283019,0.98876404494382,0.00657894736842105
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.500447541481824,1,1,0,0,0,1,0,0.00558849649315037,1,0,0,0,0,0.886282213072427,0.360390645794725,0.986464661427452,0,0.981982803465878,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.5,1,1,0,0,0,1,0,0.5,1,0,0,0,0,0.944444444444444,0.952380952380952,0.962264150943396,0,0.967105263157895
