0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93564358359819e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111133698913489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434782608695652
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967928768441467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.72848924291829e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00434782608695652
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857241608387855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0.532108548294018,1,0.142758391593658,0,0,0.771492390267162,0,0,0,0,0.528067776114272,0,1,0,0.99999999996649,1,0.999999997433006,0,0.00170972404579128,3.2111835879092e-17,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0.5,1,0.5,0,0,0.666666666666667,0,0,0,0,0.4,0,1,0,0.866666666666667,1,0.705882352941176,0,0.0903954802259887,0.0173913043478261
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.0320712315600234,1,0,0.500273490730446,0.467891451705912,0,0,1,0.332269261666694,0.228507609732763,0,0,0,0,0.315695839112536,1,0,0.239208882728096,0,0,2.07315551429447e-09,1,1.17407939833975e-16,0.988885537727115,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.5,1,0,0.5,0.5,0,0,1,0.333333333333333,0.333333333333333,0,0,0,0,0.4,1,0,0.25,0,0,0.235294117647059,1,0.124293785310734,0.48695652173913
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.499726509269554,0,0,0,0,0.667730738333303,0,1,1,0,0,0.156236384773235,0,0,0.76079111727191,3.35023865706646e-11,0,0,0,0.99829027595421,1.09238223205179e-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.666666666666667,0,1,1,0,0,0.2,0,0,0.75,0.133333333333333,0,0,0,0.785310734463277,0.48695652173913
