0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10719057117686e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250141256952805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024
0,0,1,0,0,0,0,0,0,0,0,0.999999999997435,0,0,0,0,0,2.51338819957775e-07,0,0,1,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69778720802181e-07,0,0.381409985996166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.376
1,0,0,1,1,0,1,0,0,1,0.338571417899142,2.56004305460865e-12,0,1,0.999997275956464,0.999999430221293,1,0,1,0,0,1,1,0,1,0,0,1,0.333333333333333,0.666666666666667,0,1,0.933333333333333,0.9375,1,0
0,1,0,0,0,1,0,1,1,0,0.66142858210087,0,1,0,2.72404352454753e-06,0,0,0.593575636969735,0,1,0,0,0,1,0,1,1,0,0.666666666666667,0,1,0,0.0666666666666667,0,0,0.584
