0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85716354993748e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798804121058267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
0,0,0,0,0,0,0,0,0,0,0.984069529368006,0,0,0,0.144598313327792,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.2
0,0,0,0,0,0,0,1,0,0,0,0.951593232115947,0,0,0.0459752485789028,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0.2
0,0,0,0,0,1,0,0,0,1,0,0,0.819525352067262,0.819525352358129,0.0106223170165228,0,0,0,0,0,1,0,0,0,1,0,0,0.5,0.5,0.2
1,1,1,1,1,0,1,0,1,0,0.0159304706316715,0.0484067678829615,0.180474647929101,0.180474647646744,0,1,1,1,1,1,0,1,0,1,0,0.5,0.5,0.5,0.5,0
