0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350315920029981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83378481911857e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998271964991747,0,0,0,2.35199333206055e-10,0,0,3.29757727277445e-06,0,0.00694357800707782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.125,0,0,0.1,0,0.00625
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999976482,0,0,4.02460974750709e-07,0,4.57940435608555e-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.1,0,0.003125
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.999950421731159,0.999935347525077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00646075001240299,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78081172288134e-09,0,0.027232143530948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.025
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643208964473455,0,0,0.42958813873877,0,0,0,0,0,0.999996295857135,0.999999999999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.2,0,0,0,0,0,0.4,0.217391304347826,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150626151498116,0,0,0,0,0,0,0,0.0387007719224959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.0375
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.46524764871343e-05,0,0,0,0,1,0.00172803500893405,0,1,0,0,0,0,0,0,0.0400301424451091,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.75,0,1,0,0,0,0,0,0,0.0375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511046884080248,0.511046884080248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302158560892663,0,-1.00485659447535e-15,0.0968117802339216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0.0434782608695652,0.090625
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79923279012994e-14,0.0626864680053388,0,0,0,0.110395377519764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.111111111111111,0,0,0,0.10625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.419785709759968,0,0,0,0,0.969784143910691,0,-5.59934215927511e-15,0.121674502723791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6,0,0,0,0,0.888888888888889,0,0.217391304347826,0.13125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488953115919758,0.488953115919758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362531337057445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35625
0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,4.9578267733832e-05,0,0,1,1,0.356791035524729,0,0,0,0,1,-2.69111399777804e-14,0.93731353199467,0,3.25065876104575e-10,-1.16058167015401e-14,0.185716457350917,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0.5,0,0,1,1,0.666666666666667,0,0,0,0,1,0.375,0.888888888888889,0,0.2,0.521739130434783,0.19375
