0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77204947505487e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.908901542568969,0,0,0,0,0,0.813665013421016,0.813665013411732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0,0,0.333333333333333,0.333333333333333,0
1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0.562508366266707,0,0.562508366264905,0.562508366297115,0.562508366266707,0.562508366186214,0.562508366249155,0.104806141299626,0.104806141302327,0.56251791886044,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333
0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0.437491633738493,0.0910984574287959,0.437491633733009,0.437491633701848,0.437491633738493,0.437491633812743,0.437491633751887,0.081528845277286,0.081528845286402,0.437482080760498,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333
