Acmaeodera_sp.,1,2.06950064476374e-05,0,1,2.05233596020146e-05,0
Adela_eldorada,0,2.30021816691046,0.00500013575610539,0,0.00896403636663324,0.00271032754193645
Andrena_dissona,0,2.32716185721543,0.00500013575610539,0,0.0090690369372852,0.00271032754193645
Andrena_pallidifovea,1,0,0,0,0.465505850322314,0
Andrena_pensilis,0,2.06764286161599,0.00500013575610539,0,0.00805768168937183,0.00271032754193645
Andrena_sp.,1,0,0,0,0.480752509707004,0
Andrena_subchalybea,0,2.29668300179021,0.00500013575610539,0,0.00895025969590513,0.00271032754193645
Anthophora_californica,0,32.0857295850361,0.00499984807112334,0,32.0857408342824,0.00500023256328813
Anthrenus_sp.,1,0,0,0,0.471003361521756,0
Apis_mellifera,0,34.3376234171802,0.00499984287002794,0,34.3376355862564,0.00500023203113369
BF1_Diptera,0,2.37934951494851,0.00500013575610539,0,0.00927241419438413,0.00271032754193645
BF3_Diptera,0,5.96750676639518,0.00500004681249619,0,4.97608214817764,0.00493708707598937
blue_beetle_Coleoptera,1,0,0,0,0.477534780710719,0
Bombus_californicus,0,2.38552477464539,0.00500013575610539,0,0.00929647941277175,0.00271032754193645
Bombus_melanopygus,0,2.20611609815072,0.00500013575610539,0,0.00859731707949006,0.00271032754193645
Bombus_vosnesenskii,0,2.17382857948683,0.00500013575610539,0,0.0084714914098122,0.00271032754193645
Bombylius_major,0,2.19716634506384,0.00500013575610539,0,0.00856243955648171,0.00271032754193645
Calypte_anna,0,2.47453465652373,0.00500013575610539,0,0.00964335425699421,0.00271032754193645
Chrysoperla_sp.,0,2.31839733810211,0.00500013575610539,0,0.00903488127795803,0.00271032754193645
Coenonympha_californica,0,2.35258880695308,0.00500013575610539,0,0.0091681267130122,0.00271032754193645
Cyrtopogon_sp.,1,0,0,0,0.484659096987294,0
Elateridae,1,0,0,0,0.465443065443748,0
Eucera_actuosa,0,4.90635705771397,0.00500005633885843,0,0.219927416700341,0.00382370730896291
Euopeodes_fumipennis,0,1.62114402528572,0.00500013556447355,1,0,0.00135516377096823
Glaucophysche_lygdamus,0,5.08282162782464,0.00500005633885843,0,0.227837439669282,0.00382370730896291
Heliolonche_modiella,0,5.07555374199673,0.00500005633885843,0,0.227511656731701,0.00382370730896291
Helithodes_dimutiva,0,5.19163913828957,0.00500005633885843,0,0.232715183719511,0.00382370730896291
Listrus_sp._1,0,11.3187556322619,0.00499995115903922,0,0.979507885812451,0.00391364453669758
Malachius_sp.,0,62.2366438455623,0.00499980002788492,0,62.2363726191169,0.00500023564421291
Nomada_hesperia,0,4.55988848293808,0.00500005633885843,0,0.204396965545107,0.00382370730896291
Nomada_obscurella,0,32.6721751104871,0.0049998408456294,0,32.5761007626864,0.00500024131024843
Osmia_nemoris,0,24.9227585509261,0.00499983708337279,0,4.17789698128152,0.00435665111075626
Panurginus_sp.,0,12.6227608996405,0.00499993706783976,0,18.7506779993898,0.00499946939990218
red_Pterophoridae,0,17.8418924066726,0.00499990972584828,0,26.0802549987931,0.00501693261015793
SAB_black_Syrphid,0,10.1255323704767,0.00499995115363308,0,0.0305042808721545,0.00260909635779839
Scaeva_affinis,0,4.04389571279251,0.00500005631149957,0,0.0104228309276077,0.00254913820597527
Sphaerophoria_sp.,0,14.1122037499169,0.00499994162602651,0,34.6105563107286,0.00503863344375436
Syrphidae,0,10.5880622320386,0.00499993706348034,0,0.204430954355514,0.00333297959993479
Tachnidae,0,11.0342877986787,0.00499996463811894,0,1.91553961635521,0.00425479204979484
Xylocopa_sonorina,0,15.6060212706624,0.00499991630293779,0,17.6367428953737,0.00499697122661579
Xylocopa_sp.,0,39.1492644757465,0.00499983718556661,0,120.382242048128,0.00504847722376098
