0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07821094677703e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150068146251376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99999999998078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142056970465814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999998783136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.999999998923433,0,0,0,0,0,0.00383637150239728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.111111111111111,0
0,0,0,0,0,0,0,0,0,0,0,0,1.07666458452202e-09,0,1.21666453409267e-09,0.999323535464303,0,0,0.293996824936177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.333333333333333,0,0,0.222222222222222,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410041686844613,0.00406880006144678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.0857142857142857
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0.00067646453486108,1,1.92750708816198e-11,0,0.995931199938695,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0.666666666666667,1,0.875,0,0.914285714285714
