Anthophora,1,2.71529912430286e-05,2.99624998207734e-05,1,2.75333915476017e-05,3.17094407394984e-05
APME,1,0,5.00319480423736e-05,0,0.469467886732643,4.99505778357674e-05
APTE,1,0,5.00319480423736e-05,0,0.546772315537917,4.99505778357674e-05
big_black_wasp,1,0,3.49045406813106e-05,0,0.502307245765024,3.76652193543934e-05
big_orange_black_wasp,1,0,3.49045406813106e-05,0,0.477879572765846,3.76652193543934e-05
blackYellowWasp,1,0,3.49045406813106e-05,0,0.521979475567108,3.76652193543934e-05
BOCR,1,0,5.00319480423736e-05,0,0.509045856380391,4.99505778357674e-05
BOVO,1,0,2.99624998207734e-05,0,0.533708185229315,3.17094407394984e-05
brown_bomb,1,0,3.49045406813106e-05,0,0.533469149090102,3.76652193543934e-05
DAPL,1,0,5.00319480423736e-05,0,0.515988757352339,4.99505778357674e-05
dianthidiumSyprhid,1,0,3.49045406813106e-05,0,0.523044820769245,3.76652193543934e-05
DIDU,1,0,3.49045406813106e-05,0,0.514302668703861,3.76652193543934e-05
gold_red_wasp,1,0,5.00319480423736e-05,0,0.484952905790393,4.99505778357674e-05
goldwasp,1,0,5.00319480423736e-05,0,0.503487619130634,4.99505778357674e-05
HALI,1,0,5.00319480423736e-05,0,0.516414728558815,4.99505778357674e-05
halicitid,1,0,3.49045406813106e-05,0,0.482342888010825,3.76652193543934e-05
halictid,1,0,5.00319480423736e-05,0,0.536918797943238,4.99505778357674e-05
HATR,1,0,5.00319480423736e-05,0,0.494237031994498,4.99505778357674e-05
hidalgo,1,0,2.99624998207734e-05,0,0.541796731525937,3.17094407394984e-05
Hidalgo,1,0,5.00319480423736e-05,0,0.477666756430486,4.99505778357674e-05
JUCO,0,65.7786737332225,0.002500113039008,0,65.7779883070504,0.0025001379273992
LAIN,1,0,0.000150095844127121,0,0.461723781801632,0.000149851733507302
large_black_wasp,1,0,0.0567413659642816,0,0.49160074002184,3.68421951655651e-05
LATI,1,0,0.000104713622043932,0,0.533637547066266,0.00011299565806318
listrus,1,0,8.23396638984859e-05,0,0.546253542740016,6.72942428592404e-05
MEGA,1,0,0.000200127792169494,0,0.48329283144944,0.00019980231134307
MelissodesSp_,1,0,8.72162767263517e-05,0,0.502618170740371,8.38338861228133e-05
MELU,0,0.856509594118601,0.000802842192447498,0,47.6355319427172,0.00125456187562345
MERO,1,0,0.000174522703406553,0,0.531810732968995,0.000188326096771967
Nomada,1,0,0.000199787514548944,0,0.542989009894891,0.000166183737222356
red_ab_black_wasp,0,0.878098805695673,0.000802842192454947,0,48.5413978678463,0.00125210480392717
robber_fly,0,0.00618795635701129,0.000300191688254241,0,0.00612017220883996,0.000299703467014605
skinny_black_beetle,1,0,0.00017977499892464,0,0.544142897144958,0.00019025664443699
smallRedBlackBeetle,0,0.00664912103632385,0.000300191688254241,0,0.00657628520010558,0.000299703467014605
smallRoundBlackBeetle,1,0,0.000250093089461341,0,0.462603361537961,0.000196514601264597
small_black_fly,1,0,0.000173867099789938,0,0.474697368510392,0.000158099458346804
small_red_plume_moth,0,0.439569794411831,0.000314140866131795,0,0.698906350399842,0.00033898697418954
small_unkwasp,0,144.493159622154,0.000500319480423736,0,139.664518114743,0.000499505778357674
vespid,0,143.471041326538,0.000500319480423736,0,138.676556795669,0.000499505778357674
Villa,0,0.337266510608562,0.000314140411543681,0,0.0587493385292361,0.00027949484228852
western_aphideater,0,223.037713172335,0.000878832137750904,0,102.910802050036,0.000763164546510145
XECA,0,46.8716884914798,0.000359549997785129,0,1.21085386435648,0.000303412503036564
XylocopaSp_,0,833.657927881599,0.000404379233867999,0,877.520394439524,0.000406758866050035
