1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.95212181185194e-11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,0,0.51436541874362,0,0,0,0,0,0.327330154342284,0.327330154343452,0.327330154341052,0,0,1,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0.25,0.25,0.25
0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.15257456495479,0.102632994905444,0.102632994906693,0.1026329949065,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.333333333333333,0.25,0.25,0.25
0,0,0,0,0,0,0,1,0,0,0,0,0.457849186822214,0.457849186822214,0.999999999940479,0.457849186822214,0.387994226306711,0.260991506293176,0.260991506295446,0.260991506293681,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.333333333333333,0.25,0.25,0.25
0,0,0,1,0,0,0,0,0,0,0,0.485634581256399,0.542150813178001,0.542150813178001,0,0.542150813178001,0.459431208738386,0.309045344459444,0.3090453444554,0.309045344458885,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0.5,0.333333333333333,0.25,0.25,0.25
