0,0,1,0,0.456372664882517,1,0,0,0.498332843280641,1,-6.33652943050742e-15,0,0,1,0,0.5,1,0,0,0.666666666666667,1,0.222222222222222
1,1,0,1,0.543627335117506,0,1,1,0.501667156719381,0,1.00000000000001,1,1,0,1,0.5,0,1,1,0.333333333333333,0,0.777777777777778
