0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09613542467059e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729426472235426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937283719965294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908737515473283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949470019850803,0,0,0.40496733509829,0,0.0703898595047505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.166666666666667,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515380555783552,0.579243555129271,0.0895815472577207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991490698669312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60450416770347,0,0,0,0.0306849471062192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962924117731743,0,0,0,0,0,0,0,0.33123924986837,0.0512276747488267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.166666666666667,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156467228986444,0.227936811352522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896711307470302,0,0,0,0,0,0.882685082587718,0,0,0,0,0.4257107849842,0,0,0.0148366476924089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.333333333333333,0,0,0,0,0.2,0,0,0.1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974604543455084,0,0,0,0,0,0,0.052181555670841,0,0.198909524685529,0.289768890492165,0.0580935271448752,0.0652893649804494,0.0101017118774118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0,0.2,0.2,0.166666666666667,0.166666666666667,0.1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.870868552149639,0,0,0,0.870868552271028,0.0912624845224261,0,0,0.473516486371318,0.00917169389500786,0.0239240660799369,0.0349335896060318,0,0.0102070065413019,0.0114708218768827,0.00177587296534958,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0,0.333333333333333,0.25,0.25,0.2,0,0.166666666666667,0.166666666666667,0.1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.866639188249637,0.866639188249637,0,0.999999996905117,0.866639188249637,0,0.103288692530543,0,0.866639188249637,0,0,0.0321250537730009,0.101659147648811,0.456266037992656,0,0.0230530958860406,0,0.0490318717634029,0.00983546106177663,0.0110532638292544,0.00171125527335314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.25,0,0.2,0.166666666666667,0.166666666666667,0.1
1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0.133360811749676,0.133360811749676,0.00850930132913505,0,0.133360811749676,0.129131447847489,0,0.0253954565453958,0.133360811749676,0.129131447738142,0,0.0049508284998036,0.0156557697582053,0.0702174756375176,0.00136303046892758,0.00355281817836039,0.00518548900758993,0.00755164140897357,0.00151611436140916,0.0017037443084236,0.000264011337786383,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.5,0,0.333333333333333,0.333333333333333,0.333333333333333,0.25,0.25,0.2,0.2,0.166666666666667,0.166666666666667,0.1
