0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13308869497975e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780450902164832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819559650132569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.862667263824719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209487004104782,0.175464852404653,0,0.838711269522129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0.25
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.707836973231958,0.0973663662671993,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.25
0,0,0,0,1,1,0,0,0,0,0,1,0,0.629046782114121,0,0.62904678213404,0.0100620937411198,0,0.292163015477911,0.0402049193083201,0,0,0,0,1,1,0,0,0,0,0,1,0,0.5,0,0.5,0.333333333333333,0,0.333333333333333,0.25
0,1,0,1,0,0,1,1,0,0,1,0,0,0.370953217880764,0.137332736175254,0.370953217876538,0,0.00497549747288576,0,0.0237174449265734,0,1,0,1,0,0,1,1,0,0,1,0,0,0.5,0.5,0.5,0,0.333333333333333,0,0.25
