DEHE,0,0.477949322447157,0.477949322447157,0.539572407346951,2.88291957264537e-16,1.42775030469711e-08,9.65077333118005e-09,1.77387426035285e-08,0,0.477949322447157,0.724943096022119,0.0157291750688247,11.4050461758862,18.2868741126659,0.45212809111512,0.5
DICA,0,0.49426236937021,0.789263475314914,0.0125003318020153,31.7364635999691,25.8223375547636,0.970029591705032,0.967110415518063,0,0.49426236937021,0.788963627068105,0.0199885961026031,6.68907687535971,16.1044362996452,0.327700905211903,0.333333333333333
ESCA,0,0.4676420051221,0.829492909246563,0.0125003413688905,11.5505782952855,26.9062241814326,0.356093174911115,0.322175519196693,0,0.4676420051221,0.829157902578496,0.0150316460984759,4.2999319397772,22.3419493861552,0.159579743324694,0.142857142857143
LACA,0,0.459180087134792,0.759348538771515,0.0125003415149885,9.41546420431402,24.5933777883959,0.290713176811964,0.321684013202222,0,0.459180087134792,0.758935993952951,0.0150056758067102,3.51532214575966,20.4497955232634,0.130461182544439,0.142857142857143
LODA,0,0.539724474442063,0.778598501222138,0.0125003414233551,10.750912125615,25.720583522045,0.325445340717107,0.328110185511717,0,0.539724474442063,0.778070757829078,0.0153032753396169,3.85771179132503,20.96538842144,0.143168000354952,0.142857142857143
LUMI,0,0.549241947754865,0.742822663406814,0.012500335548147,31.3471578246761,23.2853792655597,1,1,0,0.549241947754865,0.742824499261228,0.0125005806214508,31.3463815007621,23.2848601419551,1,1
LUSU,0,0.509415916008603,0.74314463882927,0.0125003375105039,27.6572749328611,21.4634066576934,0.505848985154175,1.01230708457994,0,0.509415916008603,0.742923285009504,0.0115012622725793,8.14248441122063,23.3200806309244,0.568624317490544,1.14285714285714
Sidalcea_sp.,0,0.453300356587069,0.768309431126062,0.0125003395789027,26.5300455576829,21.2118040228794,0.505640275272271,1.01083293444994,0,0.453300356587069,0.768040009064797,0.0113031181077469,7.63943035110093,23.4509099943279,0.575176819443866,1.14285714285714
TRFU,0,0.519093158873307,0.75797560885231,0.0125003273469568,29.8091680680722,22.8175497658111,0.66765344381666,2.00292986991802,0,0.519093158873307,0.757803851571898,0.0116383016661825,9.31859006109646,24.5016389133056,0.715302281044604,2.14285714285714
TRLA,0,0.498721183672883,0.770841859419342,0.0125003222653754,29.9990929452643,24.3524957361051,0.596457298880318,2.99571508622209,0,0.498721183672883,0.770637076182483,0.00826451647546811,10.0327724873885,36.8529402819124,0.573214222532727,2.97619047619048
VIVI,0,0.5069339901474,0.859118162214936,0.012500264806447,34.9440707508843,30.2960352979749,0.891638519972197,16.0391348736983,0,0.5069339901474,0.859076404113859,0.00937220814052088,22.9317268776012,40.4342556761247,0.915965658210146,16.3333333333333
