0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28640822447534e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.987305291713144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0.832495674472859,0,0,0,0,0.664316278717416,0,0.6643162786303,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0.333333333333333,0,0.333333333333333
0,0,0,1,1,0,0,0,0,0,0.672678882503514,0,0.576171913197128,0,0,0,0,0.576179769047848,0,0,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.333333333333333,0
0,0,1,0,0,0,1,0,0,0.601868966872534,0,0,0.423828086816468,0,0.60186896696084,0.601868966979686,0.202030194132859,0.423820227682444,0.202030194244927,0,0,1,0,0,0,1,0,0,0.5,0,0,0.5,0,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333
1,1,0,0,0,1,0,1,0,0.3981310331184,0.327321117501021,0.167504325517862,0,0.0126947082768671,0.398131033048226,0.398131033042958,0.133653527174816,0,0.133653527118042,1,1,0,0,0,1,0,1,0,0.5,0.5,0.5,0,0.5,0.5,0.5,0.333333333333333,0,0.333333333333333
