0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34442364311945e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47465009968779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441438717316241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910553464726443,0,0.0746609110852228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.142857142857143
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869989367517631,0.00804531866007107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.142857142857143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.935570754408205,0,0,0,0.083225983569205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.333333333333333,0,0
0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0.520079129063981,0,0,0,0,0,0.297574568083721,0.297574568056035,0.00622055171598255,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0.5,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.609071072355867,0,0.609071072400899,0.609071072355867,0.609071072400899,0,0.609071072355867,0.427827758903328,0.427827758983619,0,0.0791806372054427,0.000733695397593668,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0.5,0.333333333333333,0.333333333333333,0,0.333333333333333,0.142857142857143
0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.390928927655126,0.479920870939695,0.390928927600933,0.390928927655126,0.390928927600933,0.0644292455958547,0.390928927655126,0.27459767300041,0.274597672962125,0,0.0508299952850631,0.000471257860132837,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0,0.333333333333333,0.142857142857143
