0,0,0,1,0,0,0,0,0,0,0,7.27748466379282e-09,0,0,0,1,0,0,0,0,0,0,0,0.25
0,0,0,0,0,0,1,0.734602952778745,0.734602952780548,0,0.437800827670617,0.437814200961902,0,0,0,0,0,0,1,0.5,0.5,0,0.333333333333333,0.25
0,0,1,0,0,1,0,0,0,0.718656586434415,0.40401905071081,0.404027324644325,0,0,1,0,0,1,0,0,0,0.5,0.333333333333333,0.25
1,1,0,0,1,0,0,0.265397047226877,0.265397047225074,0.281343413564197,0.158180121615863,0.158158467113757,1,1,0,0,1,0,0,0.5,0.5,0.5,0.333333333333333,0.25
