0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78520525077849e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831295356142434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877927191966451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880375813954735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.80208603843694,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.908468856953554,0,0,0,0,0.340261353807889,0,0.0574126111102628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948009733964212,0,0,0.625441233308876,0.113394340077839,0.105497228154277,0.103661302569182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.333333333333333,0.333333333333333,0.25,0.25
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.630527158013283,0,0.527345502682217,0,0,0,0,0,0,0.00970871725264111,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.25
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.472654497324061,0,0.999999991207205,0,0,0,0,0.00870278822520155,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0.25
0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0.369472841983529,0.0915311430448885,0,0.0519902660231678,0,0.197913961568035,0.0342974128636594,0.00622984595797351,0.00579480457546758,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,0,0.5,0,0.5,0.333333333333333,0.333333333333333,0.25,0
