"PLANT","extinct_level_P_run1","initial_plant_abundance_run1","plant_abundance_run1","reward_abundance_run1","sum_pol_run1","visit_quanity_run1","visit_quality_run1","foraging_effort_run1","extinct_level_P_run2","initial_plant_abundance_run2","plant_abundance_run2","reward_abundance_run2","sum_pol_run2","visit_quanity_run2","visit_quality_run2","foraging_effort_run2","source_dataframe","version"
"HEEX",0,0.468198098669852,0.852573584838832,8.68097606483004e-05,16.7307943008775,327.76985966457,0.102710358329838,0.189326923420612,0,0.468198098669852,0.852572791345439,8.95379541674773e-05,15.7784834628588,317.86933166274,0.127495498770766,0.2375,"P_Aikawa_2022_summer_version2","2"
"HOMA",0,0.505444344205523,0.782666565807723,8.68110404693236e-05,14.2217766044621,311.245917340179,0.576740339670864,4.04182282993053,0,0.505444344205523,0.782664536795223,9.26163117653778e-05,13.9567148943121,292.864217362759,0.742336391175062,5.2875,"P_Aikawa_2022_summer_version2","2"
"HOVI",0,0.503093062226238,0.771717278214458,1.48639780190072e-05,84.3571097175816,742.170939386618,0.214620600709487,1.14912140448368,0,0.503093062226238,0.771717134834484,1.58694497470217e-05,74.377296108154,695.730968458219,0.231368466871137,1.24521437198068,"P_Aikawa_2022_summer_version2","2"
"LERA",0,0.485096836385828,0.762310260423414,1.08136725879716e-05,114.961886387896,835.988241703802,0.291779600888545,1.17308184552508,0,0.485096836385828,0.762310214608006,1.12290464846437e-05,107.366620142366,805.591218584723,0.361772392931088,1.46736111111111,"P_Aikawa_2022_summer_version2","2"
"LULU",0,0.522529136609532,0.78363986394277,7.08651112315871e-06,154.194338408401,947.182390668099,0.587008309355327,3.51124435639444,0,0.522529136609532,0.783639926574392,6.56500009649373e-06,181.827151522407,1024.64463756263,0.644394320667858,3.83753019323672,"P_Aikawa_2022_summer_version2","2"
"SAVE",0,0.547198996412195,0.847427861392576,9.61881001983667e-07,1341.63819450395,3051.86842555152,0.471123665431537,1.34043756889696,0,0.547198996412195,0.847427860813264,9.78279479081452e-07,1299.7551488305,3001.10169349963,0.476620669313083,1.35625,"P_Aikawa_2022_summer_version2","2"
"STAL",0,0.473532699757969,0.783584864046898,3.25197856570504e-06,327.569676015232,1445.61932078077,0.736102893955148,15.4798706034631,0,0.473532699757969,0.783584874626216,3.11287368904743e-06,372.058288579541,1540.61073996432,0.820941561236138,17.3460446859903,"P_Aikawa_2022_summer_version2","2"
"ASFA",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Aikawa_2022_summer_version3","3"
"CAPA",1,0,0,0,0,0,NA,9.98392208803344e-13,1,0,0,0,0,0,NA,0.003125,"P_Aikawa_2022_summer_version3","3"
"CESO",0,0.477856341389872,0.88427718669441,0.0125004873065568,36.5561379120732,32.325758789301,1,0.999999999680032,1,0.477856341389872,0,0,0,0,NA,0.003125,"P_Aikawa_2022_summer_version3","3"
"ERLA",1,0,0,0,0,0,NA,0.475000000001997,1,0,0,0,0,0,NA,0.48125,"P_Aikawa_2022_summer_version3","3"
"ERLU",1,0,0,0,0,0,NA,1.350000000001,1,0,0,0,0,0,NA,1.353125,"P_Aikawa_2022_summer_version3","3"
"ERNU",1,0,0,0,0,0,NA,3.000000000002,1,0,0,0,0,0,NA,3.00625,"P_Aikawa_2022_summer_version3","3"
"GRCA",1,0,0,0,0,0,NA,0.200000000007987,1,0,0,0,0,0,NA,0.225,"P_Aikawa_2022_summer_version3","3"
"HECO",1,0,0,0,0,0,NA,1.15072463768116,1,0,0,0,0,0,NA,1.15072463768116,"P_Aikawa_2022_summer_version3","3"
"HEEX",1,0,0,0,0,0,NA,0.200000000011981,1,0,0,0,0,0,NA,0.2375,"P_Aikawa_2022_summer_version3","3"
"HOMA",1,0,0,0,0,0,NA,5.25000000001198,1,0,0,0,0,0,NA,5.2875,"P_Aikawa_2022_summer_version3","3"
"HOVI",1,0,0,0,0,0,NA,1.15458937200963,1,0,0,0,0,0,NA,1.24521437198068,"P_Aikawa_2022_summer_version3","3"
"LERA",1,0,0,0,0,0,NA,1.36111111114506,1,0,0,0,0,0,NA,1.46736111111111,"P_Aikawa_2022_summer_version3","3"
"LULU",1,0,0,0,0,0,NA,3.70628019327865,1,0,0,0,0,0,NA,3.83753019323672,"P_Aikawa_2022_summer_version3","3"
"SAVE",1,0,0,0,0,0,NA,1.00000000011382,1,0,0,0,0,0,NA,1.35625,"P_Aikawa_2022_summer_version3","3"
"STAL",1,0,0,0,0,0,NA,17.1522946860522,1,0,0,0,0,0,NA,17.3460446859903,"P_Aikawa_2022_summer_version3","3"
"ACBR",0,0.489051117719641,0.489051117719641,0.46270648334767,3.57777222604209e-27,3.41547382930619e-13,5.12290122406707e-15,8.47339078817856e-15,0,0.489051117719641,0.800304466562014,0.0201784787773979,1.5861816309659,16.0927015411541,0.0788822337128608,0.0833333333333333,"P_aikawa_2022_version1","1"
"AGHE",0,0.482135513998631,0.727969129499582,0.01250059525046,14.2289135396879,22.1029526481095,0.468634664703831,0.479546620800237,0,0.482135513998631,0.802106543023705,0.0475470003847226,0.897148942804041,6.99400379629353,0.102889426149765,0.1,"P_aikawa_2022_version1","1"
"AMME",0,0.451583774993934,0.711694887609753,0.0125005964815315,13.7536931342639,21.6157301367421,0.452838420330329,0.482344583758972,1,0.451583774993934,5.0923778682666e-05,0.000284779081756893,3.95102993811926e-11,2.5812400059925e-09,7.79475653834095e-07,0.0111111111111111,"P_aikawa_2022_version1","1"
"ANFI",0,0.468506323042561,0.664265298030369,0.0125005901209387,19.9657377758094,17.5888676831709,0.754030730854488,0.762090912339752,0,0.468506323042561,0.719290684639918,0.131366957579557,0.15496974630501,1.89807223809579,0.0587271088428298,0.0666666666666667,"P_aikawa_2022_version1","1"
"CARU",0,0.485771376330299,0.783567006063128,0.0125005951800206,15.7734134651897,24.4349573119863,0.505813298812339,0.492525758536095,0,0.485771376330299,0.863187568287526,0.0488221784253956,0.942610362556976,7.52660252185216,0.108103163988784,0.1,"P_aikawa_2022_version1","1"
"DEUL",0,0.459521983335503,0.749323440959118,0.0125005817480696,31.0767990986535,23.2865740345983,1,1,0,0.459521983335503,0.828254797596592,0.0125009956883525,34.3598328714763,28.4586964204173,1,1,"P_aikawa_2022_version1","1"
"DICA",0,0.485973919805127,0.704926674113543,0.0125005219613234,11.2442360628301,21.4760238060012,0.36907958392668,0.369632766255485,0,0.485973919805127,0.778111628849505,0.0208675332739259,1.76701691422258,15.6464429875902,0.0878753343760544,0.0833333333333333,"P_aikawa_2022_version1","1"
"ERCI",0,0.463670164772156,0.7812909262182,0.0125005965513796,17.8350780438181,25.4666723103662,0.547161579424593,0.517655415977366,1,0.463670164772156,0,0,0,0,NA,0.0111111111111111,"P_aikawa_2022_version1","1"
"ERGU",0,0.50445932562205,0.775117213345815,0.0125007602700601,1.01293488319746,23.284035131517,0.0337202404793672,0.0353637423806747,0,0.50445932562205,0.855235510885634,0.0165475376589413,0.636819583596766,21.4002379177859,0.0254497507930373,0.0263157894736842,"P_aikawa_2022_version1","1"
"ERLA",0,0.547885729790612,0.694170347469756,0.0031251301064636,31.76863445688,35.5119782498798,0.620997339669375,0.620682267431828,0,0.547885729790612,0.767152600389843,0.0043920915592807,7.09070278216656,30.8521527753771,0.17631350128254,0.166666666666667,"P_aikawa_2022_version1","1"
"ESCA",0,0.515460590815852,0.719500384121473,0.0125005761108197,28.3603830640922,20.973839662883,0.50496073304907,1.00968312752383,0,0.515460590815852,0.795195119951488,0.0124351031069195,14.1055561107306,25.7629549313651,0.545143201025386,1.08333333333333,"P_aikawa_2022_version1","1"
"EUSP",0,0.546149842020194,0.721256868127634,0.0125005909317213,16.9294074204115,20.0276049607441,0.304864269748967,0.572410874502661,0,0.546149842020194,0.796007412053967,0.0104701962299273,2.06017790730335,29.1485877304118,0.136896659771771,0.253105590062112,"P_aikawa_2022_version1","1"
"GICA",0,0.540394833400098,0.652483953617594,0.0125005907283339,9.86035916369265,18.5771694231363,0.309344632985153,0.6500889661785,0,0.540394833400098,0.720136675763346,0.0394580795358405,1.84483863122179,7.12392596396469,0.14692262938771,0.316666666666667,"P_aikawa_2022_version1","1"
"goldbanner",0,0.515964955448157,0.777704192241476,0.00312514313606551,54.3766177001218,43.9850663408671,0.480719106122592,0.954691586591902,0,0.515964955448157,0.859413930566484,0.00811009433098201,7.37041591010824,24.4201023086906,0.218964070870522,0.385714285714286,"P_aikawa_2022_version1","1"
"LACA",0,0.523006217169113,0.77911957682477,0.0125005765855817,24.0673901076086,22.1144466604708,0.593058478782116,1.7325567142252,0,0.523006217169113,0.860801668386464,0.0136841397475427,5.53016665293824,24.6603695961504,0.246817529453917,0.652631578947368,"P_aikawa_2022_version1","1"
"LUMI",0,0.465491961275922,0.759739455248518,0.0125005847836627,23.2767093247034,20.9539235588382,0.354704608052621,1.07323603398911,0,0.465491961275922,0.838818753972556,0.0196594932106937,2.56005436886403,16.2161240981392,0.240246342437806,0.742857142857143,"P_aikawa_2022_version1","1"
"LUSU",0,0.523393164423012,0.665289250847352,0.0125005768593597,20.0211886451375,16.9429628698041,0.407104388645817,1.26787148915638,0,0.523393164423012,0.73511358622258,0.0114450636508759,6.40261729102516,22.6082013653158,0.495305966068764,1.55263157894737,"P_aikawa_2022_version1","1"
"PLER",0,0.46891445755908,0.669704989209349,0.0125005655396543,26.4933150225634,18.0949716937561,0.754387933354751,3.01540949613863,0,0.46891445755908,0.740249344792298,0.0124979409348596,27.4262076662322,22.1208054739333,0.313527594718771,1.25119047619048,"P_aikawa_2022_version1","1"
"RACA",0,0.545288195458841,0.733088928758291,0.00312514231780397,55.303374766226,40.5422917718541,0.250000000652775,1.00000000256906,0,0.545288195458841,0.810290444873588,0.00312395825348732,48.1890355490115,62.1256304661157,0.309769251085253,1.23715538847118,"P_aikawa_2022_version1","1"
"SIBE",0,0.458701076735138,0.713606165877854,0.00138895314886084,0.756397403825358,59.0576634855519,0.495865648352618,1.98529059493158,0,0.458701076735138,0.789213811241505,0.00134111958683872,2.92577734329001,85.9323065579092,0.352254509333329,1.425983436853,"P_aikawa_2022_version1","1"
"Sidalcea",0,0.488996687456498,0.692896049531254,0.00138907188523963,7.47257374868152,54.4924531778424,0.431034848254199,2.56531975615187,0,0.488996687456498,0.765866006165205,0.00146553261052421,7.79606707789768,74.453052645054,0.209466133982188,1.20625427204375,"P_aikawa_2022_version1","1"
"TRFU",0,0.467326081365964,0.728050489781506,0.000781291512940158,118.326158683965,86.1475281239113,0.500000268383694,3.00000183878546,0,0.467326081365964,0.80466633275241,0.00222456380411574,15.0844928971598,51.4414079261081,0.408675638171745,2.48777777777778,"P_aikawa_2022_version1","1"
"TRLA",0,0.549449517763895,0.741200802353223,8.68103350988972e-05,384.788630249761,285.345964774241,0.582683457707296,7.60307186717106,0,0.549449517763895,0.819257790960634,0.000120304967557428,177.366316463368,320.760267190543,0.646099688746155,8.47571200729096,"P_aikawa_2022_version1","1"
"URLI",0,0.498045057779199,0.77684242057612,2.36309187950754e-05,645.590112117175,575.467877829084,0.620388935364005,12.4024950635212,0,0.498045057779199,0.858653486777966,3.31928471070166e-05,371.481826001582,572.951731731716,0.673196262285496,13.4211393107274,"P_aikawa_2022_version1","1"
"VIVI",0,0.543286094997677,0.752470644782245,1.30078731667955e-05,93.3603260748377,654.353081798903,0.486112052605215,7.75545299762515,0,0.543286094997677,0.831715269420195,1.37249280988191e-05,97.8417415455149,777.128108729652,0.590135128675546,9.36770186335404,"P_aikawa_2022_version1","1"
"yerba_santa",0,0.509398625958431,0.717454108397918,1.52826127788139e-07,6706.67671060317,5446.2127645479,0.486987953682838,13.6525775234582,0,0.509398625958431,0.793010976648285,1.52594009246447e-07,7488.28723579982,6914.21650551907,0.692941312631948,19.4916072790672,"P_aikawa_2022_version1","1"
"ACBR",0,0.489051117719641,0.489051117719641,0.46270648334767,0,0,NA,0,1,0.489051117719641,1.04513328623886e-05,5.29105110735476e-05,0,0,NA,0,"P_aikawa_2022_version2","2"
"AGHE",1,0.482135513998631,5.6809148108634e-05,0.000283702858828915,0,0,NA,0,1,0.482135513998631,0,0,0,0,NA,0,"P_aikawa_2022_version2","2"
"AMME",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_aikawa_2022_version2","2"
"ANFI",0,0.468506323042561,0.774697247051277,0.0125005660590104,6.37345852543807,23.9360729568256,0.206278648246031,0.234547905592526,0,0.468506323042561,0.773934412976933,0.0158445301363576,2.17134950620589,18.8308640207528,0.0892408390608743,0.0909090909090909,"P_aikawa_2022_version2","2"
"CARU",0,0.485771376330299,0.914206549054017,0.0125005909084413,18.622396692648,33.2781719636559,0.511588107486609,0.491748847451174,0,0.485771376330299,0.912391893479544,0.0508173771806339,1.39055768059454,8.08047947917161,0.1570121622684,0.1,"P_aikawa_2022_version2","2"
"DEUL",0,0.459521983335503,0.874154419381018,0.0125005966273461,19.5477111105154,31.7062148203377,0.538939074022789,0.549264044083732,1,0.459521983335503,0,0,0,0,NA,0.0133333333333333,"P_aikawa_2022_version2","2"
"DICA",0,0.485973919805127,0.822489306512123,0.0125005909784952,16.4469149230903,29.2512541578919,0.462455783137994,0.480443639592591,0,0.485973919805127,0.820883484335118,0.0496460759081663,1.28663053208712,7.27004722133639,0.14527742696525,0.1,"P_aikawa_2022_version2","2"
"ERCI",1,0,0,0,0,0,NA,1,1,0,0,0,0,0,NA,1,"P_aikawa_2022_version2","2"
"ERGU",0,0.50445932562205,0.907534835637187,0.0125005657515938,9.27277499425254,31.934538936594,0.263519268182275,0.267120991412692,0,0.50445932562205,0.906477025448247,0.0180353201938748,2.43518929693117,22.0558038484085,0.100084456928323,0.0909090909090909,"P_aikawa_2022_version2","2"
"ERLA",0,0.547885729790612,0.809726546480863,0.0125005969972457,13.7232062998303,24.1010326774109,0.46106092600011,0.450735955945696,1,0.547885729790612,0,0,0,0,NA,0.0133333333333333,"P_aikawa_2022_version2","2"
"ESCA",0,0.515460590815852,0.839267271799536,0.0125013186130342,9.44707538977527,28.5500837087867,0.27770920988302,0.247366723342322,0,0.515460590815852,0.821294273278199,0.232956371049168,0.119545903404353,1.38779941578957,0.0707467986675899,0.0263157894736842,"P_aikawa_2022_version2","2"
"EUSP",0,0.546149842020194,0.841605642653087,0.00312514113709376,34.149196724323,54.6845783102321,0.525562371391332,0.493249780757131,0,0.546149842020194,0.841525540627657,0.00417140123289752,10.5320009189037,40.9508939254835,0.216428676338518,0.181818181818182,"P_aikawa_2022_version2","2"
"GICA",0,0.540394833400098,0.761430998269209,0.0125005794528308,32.5753609246998,25.3111389147537,0.502319540530989,1.00508067030121,0,0.540394833400098,0.76131307311682,0.0122430747858652,11.8623064719269,25.8370205120241,0.546364167782032,1.09090909090909,"P_aikawa_2022_version2","2"
"goldbanner",0,0.515964955448157,0.907196776330367,0.0125005856183835,21.7752887569389,29.8619610343892,0.330791700266274,0.658729583045611,0,0.515964955448157,0.906353206879154,0.0100129164213972,2.9571900035507,37.2340842136266,0.139659978394232,0.253436426116838,"P_aikawa_2022_version2","2"
"LACA",0,0.523006217169113,0.90895573583389,0.0125005855005525,21.8482830179748,30.1132503536048,0.669208491334608,1.34127073259256,0,0.523006217169113,0.907959906963803,0.0399907280304622,2.79222501115703,9.33382967962068,0.201038787778511,0.326923076923077,"P_aikawa_2022_version2","2"
"LUMI",0,0.465491961275922,0.886455483121854,0.00312514310770171,61.9278530156188,57.2191668754368,0.479701888942508,0.959676069962905,0,0.465491961275922,0.886279061334272,0.00856597572541782,6.81082539277486,24.7629505041503,0.215996035390039,0.385714285714286,"P_aikawa_2022_version2","2"
"LUSU",0,0.523393164423012,0.776188272973012,0.0125005771261285,23.1461922464246,23.0745613402291,0.546747547379082,1.66792870440018,0,0.523393164423012,0.775376373181333,0.0121533170202352,2.77441100168414,23.6862524080072,0.224685128944721,0.695488721804511,"P_aikawa_2022_version2","2"
"PLER",0,0.46891445755908,0.781306644234031,0.0125005840123867,26.9324897582882,24.6420851764691,0.355517443843785,1.06813144304618,0,0.46891445755908,0.780948806103175,0.0159572023596524,5.94630666777872,19.2684445857977,0.271036229109051,0.742857142857143,"P_aikawa_2022_version2","2"
"RACA",0,0.545288195458841,0.855164266958,0.0125005767264041,26.3973331755002,27.5223018154845,0.453352905865251,1.33239743031526,0,0.545288195458841,0.854793646140534,0.0119293230709993,6.30413778968421,28.8193997213331,0.528227360170135,1.55263157894737,"P_aikawa_2022_version2","2"
"SIBE",0,0.458701076735138,0.833593505350787,0.00312515299705719,64.4265013712704,53.7055131174497,0.495892865998643,1.98437845112688,0,0.458701076735138,0.833587681170219,0.00312248910789473,48.6219231400899,69.1756524485125,0.306279989521009,1.23896698267408,"P_aikawa_2022_version2","2"
"Sidalcea",0,0.488996687456498,0.807696303926627,0.00138895283762174,1.0112078599835,74.0487144101469,0.497093315507166,1.98587990443162,0,0.488996687456498,0.808070180090298,0.00126749071716559,4.16973682652087,94.8407744875347,0.367126832536854,1.43455170259294,"P_aikawa_2022_version2","2"
"TRFU",0,0.467326081365964,0.849364488183049,0.00138908569948282,74.7717738145649,87.9238810155633,0.569038464913356,3.37168825342589,0,0.467326081365964,0.849035045117689,0.00858821067019558,5.42092762282425,33.6001180297312,0.268784642291163,1.20625427204375,"P_aikawa_2022_version2","2"
"TRLA",0,0.549449517763895,0.86470699993302,0.000781288817636898,149.689517577524,129.437647944976,0.500000105184616,3.0000006520797,0,0.549449517763895,0.864666677979624,0.00211390970640268,22.6718846840222,64.4639216029238,0.446742862247062,2.62965034965035,"P_aikawa_2022_version2","2"
"URLI",0,0.498045057779199,0.906291206101492,8.68104451287019e-05,450.754856021091,408.639912955563,0.637345939103103,7.88645809767177,0,0.498045057779199,0.90629069128062,0.000116969873062663,222.466901168847,319.10994141657,0.768212527097214,8.54237867395762,"P_aikawa_2022_version2","2"
"VIVI",1,0,0,0,0,0,NA,11.4730210734873,1,0,0,0,0,0,NA,13.946262021574,"P_aikawa_2022_version2","2"
"yerba_santa",0,0.509398625958431,0.837006985101649,1.52826117830421e-07,8758.27089625685,7412.4957378772,0.53751129726019,15.0508810461177,0,0.509398625958431,0.837006985090899,1.53606997459725e-07,8728.73025295012,7535.10897693831,0.784631799238754,21.3373568544582,"P_aikawa_2022_version2","2"
"ACBR",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_aikawa_2022_version3","3"
"AGHE",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_aikawa_2022_version3","3"
"AMME",1,0.451583774993934,0,0,0,0,NA,0,0,0.451583774993934,0.451583774993934,0.497547549869654,0,0,NA,0,"P_aikawa_2022_version3","3"
"ANFI",1,0,0,0,0,0,NA,0.0903492814413195,1,0,0,0,0,0,NA,0.0909090909090909,"P_aikawa_2022_version3","3"
"CARU",1,0,0,0,0,0,NA,0.0804475311727455,1,0,0,0,0,0,NA,0.1,"P_aikawa_2022_version3","3"
"DEUL",1,0,0,0,0,0,NA,0.0133333333333333,1,0,0,0,0,0,NA,0.0133333333333333,"P_aikawa_2022_version3","3"
"DICA",1,0,0,0,0,0,NA,0.0804475311727455,1,0,0,0,0,0,NA,0.1,"P_aikawa_2022_version3","3"
"ERCI",0,0.463670164772156,0.817082418176298,0.0125007974725967,34.0933402995785,27.857068935687,1,1,0,0.463670164772156,0.817084844093856,0.0125006192466646,34.0939940089961,27.8576857793775,1,1,"P_aikawa_2022_version3","3"
"ERGU",1,0,0,0,0,0,NA,0.0903492814413195,1,0,0,0,0,0,NA,0.0909090909090909,"P_aikawa_2022_version3","3"
"ERLA",1,0,0,0,0,0,NA,0.0133333333333333,1,0,0,0,0,0,NA,0.0133333333333333,"P_aikawa_2022_version3","3"
"ESCA",1,0,0,0,0,0,NA,-5.64520511192327e-16,1,0,0,0,0,0,NA,0.0263157894736842,"P_aikawa_2022_version3","3"
"EUSP",1,0,0,0,0,0,NA,0.180698562882639,1,0,0,0,0,0,NA,0.181818181818182,"P_aikawa_2022_version3","3"
"GICA",1,0,0,0,0,0,NA,1.09034928144132,1,0,0,0,0,0,NA,1.09090909090909,"P_aikawa_2022_version3","3"
"goldbanner",1,0,0,0,0,0,NA,0.25343562144148,1,0,0,0,0,0,NA,0.253436426116838,"P_aikawa_2022_version3","3"
"LACA",1,0,0,0,0,0,NA,0.298810503313935,1,0,0,0,0,0,NA,0.326923076923077,"P_aikawa_2022_version3","3"
"LUMI",1,0,0,0,0,0,NA,0.366161816887031,1,0,0,0,0,0,NA,0.385714285714286,"P_aikawa_2022_version3","3"
"LUSU",1,0,0,0,0,0,NA,0.694111182755927,1,0,0,0,0,0,NA,0.695488721804511,"P_aikawa_2022_version3","3"
"PLER",1,0,0,0,0,0,NA,0.723304674029888,1,0,0,0,0,0,NA,0.742857142857143,"P_aikawa_2022_version3","3"
"RACA",1,0,0,0,0,0,NA,1.55263157894737,1,0,0,0,0,0,NA,1.55263157894737,"P_aikawa_2022_version3","3"
"SIBE",1,0,0,0,0,0,NA,1.23896698267408,1,0,0,0,0,0,NA,1.23896698267408,"P_aikawa_2022_version3","3"
